年,月,日,时,分,NEE,RE,GPP,LE,Hs
2017,5,6,10,30,0.010433495,-0.237070287,0.00000071 ,188.984,31.6464
2017,5,6,11,0,0.055856172,-1.269169273,0.00000073 ,221.936,-36.8636
2017,5,6,11,30,-0.059863282,1.360220743,0.00000074 ,16.2581,-16.0817
2017,5,6,12,0,0.046325806,-1.052619236,0.00000076 ,324.929,-16.0817
2017,5,6,12,30,-0.138254334,3.141430783,0.00000078 ,297.778,295.996
2017,5,6,13,0,-0.062279871,1.4151308,0.00000080 ,430.966,-40.5465
2017,5,6,13,30,-0.136272564,3.096400804,0.00000080 ,749.52,399.782
2017,5,6,14,0,0.036303937,-0.824901182,0.00000082 ,353.253,-16.0817
2017,5,6,14,30,0.004881589,-0.110919172,0.00000083 ,373.883,69.8698
2017,5,6,15,0,0.080968278,-1.839769168,0.00000083 ,326.621,26.6548
2017,5,6,15,30,0.055798078,-1.267849156,0.00000084 ,307.254,-30.7716
2017,5,6,16,0,-0.319980866,7.270640848,0.00000085 ,393.585,-70.3699
2017,5,6,16,30,0.068950027,-1.566689149,0.00000085 ,226.31,179.115
2017,5,6,17,0,-0.110924564,2.520440856,0.00000086 ,127.662,6.4082
2017,5,6,17,30,-0.031148474,0.707759843,0.00000084 ,32.8043,173.27
2017,5,6,18,0,-0.098550273,2.239270835,0.00000084 ,1.70368,160.264
2017,5,6,18,30,-0.108325774,2.461390838,0.00000084 ,14.5433,172.167
2017,5,6,19,0,-0.120241922,2.73215083,0.00000083 ,19.5636,108.967
2017,5,6,19,30,-0.399623123,9.080280819,0.00000082 ,135.892,190.317
2017,5,6,20,0,-0.404355958,9.187820809,0.00000081 ,138.454,194.036
2017,5,6,20,30,-0.105128447,2.388740798,0.00000080 ,5.9071,53.7338
2017,5,6,21,0,0.190335768,-4.324829207,0.00000079 ,42.6572,140.071
2017,5,6,21,30,-0.803943873,18.26730079,0.00000079 ,24.8696,262.068
2017,5,6,22,0,-1.186236738,26.95380077,0.00000077 ,156.288,335.043
2017,5,6,22,30,-0.566707968,12.87680077,0.00000077 ,82.2341,161.315
2017,5,6,23,0,-0.986356521,22.41210076,0.00000076 ,239.269,333.721
2017,5,6,23,30,-0.438302632,9.959160743,0.00000074 ,141.627,213.513
2017,5,6,24,0,-0.783901719,17.81190072,0.00000072 ,120.962,495.541
2017,5,7,0,30,-0.417310742,9.482180708,0.00000071 ,218.61,245.212
2017,5,7,1,0,-0.937338183,21.29830069,0.00000069 ,221.839,629.904
2017,5,7,1,30,-0.679166721,15.43210069,0.00000069 ,312.561,476.809
2017,5,7,2,0,-0.32105251,7.294990694,0.00000069 ,184.329,197.925
2017,5,7,2,30,-0.643681458,14.62580071,0.00000071 ,241.922,456.98
2017,5,7,3,0,-0.212998278,4.83977071,0.00000071 ,211.228,199.618
2017,5,7,3,30,-0.213055931,4.841080715,0.00000072 ,199.06,145.102
2017,5,7,4,0,-0.345716594,7.855410709,0.00000071 ,220.511,331.386
2017,5,7,4,30,-0.172494995,3.919450702,0.00000070 ,154.098,162.945
2017,5,7,5,0,-0.245692427,5.582650705,0.00000071 ,167.833,191.234
2017,5,7,5,30,-0.185171635,4.207490712,0.00000071 ,103.545,166.628
2017,5,7,6,0,-0.074530055,1.693480749,0.00000075 ,-12.8229,101.274
2017,5,7,6,30,-0.021624666,0.491358763,0.00000076 ,57.0211,101.274
2017,5,7,7,0,-0.105032066,2.386550772,0.00000077 ,14.3941,181.882
2017,5,7,7,30,-0.120136298,2.729750811,0.00000081 ,221.24,130.734
2017,5,7,8,0,-0.008441558,0.191810829,0.00000083 ,18.6954,157.031
2017,5,7,8,30,-0.571038552,12.97520083,0.00000083 ,421.803,-24.1684
2017,5,7,9,0,0.045499739,-1.033849151,0.00000085 ,326.621,19.2449
2017,5,7,9,30,0.004347999,-0.098794841,0.00000086 ,4.86211,57.5582
2017,5,7,10,0,-0.954607707,21.69070086,0.00000086 ,79.0583,-13.0597
2017,5,7,10,30,-0.082723837,1.879660872,0.00000087 ,454.88,33.086
2017,5,7,11,0,0.381900736,-8.677589125,0.00000088 ,753.177,88.2422
2017,5,7,11,30,0.155702539,-3.537889113,0.00000089 ,632.103,622.146
2017,5,7,12,0,0.035047716,-0.796357108,0.00000089 ,536.284,375.911
2017,5,7,12,30,-0.250137877,5.683660901,0.00000090 ,588.656,242.781
2017,5,7,13,0,0.074406827,-1.690679085,0.00000092 ,508.719,166.403
2017,5,7,13,30,-0.075621943,1.71829092,0.00000092 ,448.1,10.6411
2017,5,7,14,0,-0.13700181,3.112970928,0.00000093 ,460.472,35.7487
2017,5,7,14,30,-0.041817422,0.950180938,0.00000094 ,372.401,99.43
2017,5,7,15,0,0.040263869,-0.914879058,0.00000094 ,427.395,163.315
2017,5,7,15,30,0.091782415,-2.085489053,0.00000095 ,-20.7156,-10.1065
2017,5,7,16,0,0.03810245,-0.865767059,0.00000094 ,248.493,218.494
2017,5,7,16,30,0.013269279,-0.301505053,0.00000095 ,225.512,197.68
2017,5,7,17,0,0.018675908,-0.424355052,0.00000095 ,75.9007,201.733
2017,5,7,17,30,-0.103314355,2.347520939,0.00000094 ,14.3941,181.882
2017,5,7,18,0,-0.075312993,1.711270935,0.00000094 ,11.3653,0.693845
2017,5,7,18,30,-0.174259796,3.959550931,0.00000093 ,27.2871,115.763
2017,5,7,19,0,-0.382179759,8.683930926,0.00000093 ,140.147,191.762
2017,5,7,19,30,-0.046028739,1.045870921,0.00000092 ,15.7669,5.76644
2017,5,7,20,0,-0.391284988,8.890820912,0.00000091 ,147.108,199.165
2017,5,7,20,30,-0.064403354,1.463380906,0.00000091 ,13.5143,200.28
2017,5,7,21,0,-0.644680485,14.64850089,0.00000089 ,-5.55287,162.153
2017,5,7,21,30,-0.713903814,16.22140087,0.00000088 ,40.3031,203.734
2017,5,7,22,0,-0.393158494,8.93339086,0.00000086 ,148.933,202.769
2017,5,7,22,30,-0.229373519,5.211850842,0.00000084 ,18.7373,204.035
2017,5,7,23,0,-0.697329648,15.84480082,0.00000082 ,185.781,207.27
2017,5,7,23,30,-0.206792428,4.698760797,0.00000080 ,162.51,102.436
2017,5,7,24,0,-1.059206274,24.06740077,0.00000078 ,204.361,394.026
2017,5,8,0,30,-0.479462544,10.89440078,0.00000078 ,155.58,158.188
2017,5,8,1,0,-0.942575373,21.41730076,0.00000076 ,130.679,207.998
2017,5,8,1,30,0.485799984,-11.03839925,0.00000075 ,79.4073,80.4047
2017,5,8,2,0,-0.21626338,4.913960754,0.00000075 ,73.164,83.7894
2017,5,8,2,30,-0.633682386,14.39860074,0.00000075 ,113.991,236.742
2017,5,8,3,0,-0.343822844,7.812380748,0.00000075 ,97.0355,127.164
2017,5,8,3,30,-0.534166974,12.13740075,0.00000075 ,157.623,181.518
2017,5,8,4,0,-0.620004078,14.08780075,0.00000075 ,205.25,242.777
2017,5,8,4,30,-0.507193245,11.52450075,0.00000075 ,192.915,212.432
2017,5,8,5,0,-0.293509292,6.669150753,0.00000075 ,206.369,169.196
2017,5,8,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,8,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,8,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,9,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,9,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,10,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,10,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,11,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,11,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,12,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,12,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,13,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,13,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,5,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,6,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,6,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,7,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,7,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,8,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,8,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,9,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,9,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,10,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,10,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,11,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,11,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,12,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,12,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,13,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,13,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,14,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,14,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,15,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,15,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,16,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,16,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,17,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,17,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,18,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,18,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,19,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,19,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,20,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,20,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,21,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,21,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,22,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,22,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,23,0,NAN,NAN,NAN,NAN,NAN
2017,5,14,23,30,NAN,NAN,NAN,NAN,NAN
2017,5,14,24,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,0,30,NAN,NAN,NAN,NAN,NAN
2017,5,15,1,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,1,30,NAN,NAN,NAN,NAN,NAN
2017,5,15,2,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,2,30,NAN,NAN,NAN,NAN,NAN
2017,5,15,3,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,3,30,NAN,NAN,NAN,NAN,NAN
2017,5,15,4,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,4,30,NAN,NAN,NAN,NAN,NAN
2017,5,15,5,0,NAN,NAN,NAN,NAN,NAN
2017,5,15,5,30,NAN,NAN,NAN,NAN,NAN
